sentence,label_human,label_embed2discover,corpus_filename,start_pos,end_pos,file
"Angesicht dieser überdimensionierten Einkaufszentren muss es uns gelingen, beidseits der Grenze mit einer vereinten französisch-schweizerischen Stimme zu sprechen, welche die Lebensqualität der Bevölkerung, die nachhaltige Mobilität, den Erhalt der Biodiversität, aber auch den lokalen und regionalen Einzelhandel ins Zentrum stellt.",1,0,48/21_3532.txt,1996,2329,48/21_3532.txt
"In der Debatte deklarierten viele Ratsmitglieder ihre Interessenbindungen, sei es als Mitglieder des überparteilichen Initiativkomitees, als Alltagsvelofahrerinnen oder als fanatischer Autofreund (Erich Hess, V, BE).",0,0,34/17_051.txt,1142,1360,34/17_051.txt
"Der Bundesrat wird beauftragt, einen Evaluationsbericht zum Bundesgesetz über die Risikokapitalgesellschaften zu erstellen.",0,0,16/10_3076.txt,0,123,16/10_3076.txt
Ihr Schicksal ist dennoch nicht unabwendbar:,0,0,16/10_3749.txt,367,411,16/10_3749.txt
"Der Bundesrat wird beauftragt, rasch Massnahmen zur Steigerung der einheimischen Produktion zu ergreifen, indem der Landwirtschaft neue Landwirtschaftsflächen zur Verfügung gestellt werden, insbesondere durch die Freigabe solcher, die derzeit als Brachflächen und als Biodiversitätsförderflächen vorgesehen sind.",1,1,52/22_3577.txt,1591,1903,52/22_3577.txt
"Den Patienten werden zum Teil Leistungen in Form von Zuschlägen in Rechnung gestellt (Anfahrtskosten, Nacht- und Wochenendzuschläge), welche gar nicht hätten erhoben werden dürfen.",0,0,16/10_3147.txt,1586,1766,16/10_3147.txt
"Wie es scheint, werden mehr als 200 Millionen Franken ungenutzt übrig bleiben.1.",0,0,16/10_3730.txt,104,184,16/10_3730.txt
"Darin soll sich die Eidgenossenschaft verpflichten, ein Nationalgestüt zu betreiben und dieses nachhaltig zu finanzieren.",0,0,16/10_3767.txt,2593,2714,16/10_3767.txt
Journalistinnen und Journalisten sind teilweise sogar zu menschlichen Zielscheiben geworden.,0,0,16/10_3040.txt,1545,1637,16/10_3040.txt
"Vielfalt und Grösse der Insektenbestände gehen im Mittelland stark zurück, ebenso im Jura und in den Alpen.",1,1,51/21_7921.txt,81,188,51/21_7921.txt
"Das Waldgesetz legt fest, dass der Bundesrat Vorschriften über Massnahmen zur Verhütung von Waldschäden erlässt.",1,1,54/23_3129.txt,962,1074,54/23_3129.txt
221/81.600 M Carobbio Missbräuche im Mietwesen.,0,0,64/81_600.txt,0,47,64/81_600.txt
Bei aller Not bestehen auch in dieser Situation wesentliche Unterschiede zwischen diversen Bevölkerungsgruppen.,0,0,30/15_3666.txt,263,374,30/15_3666.txt
Nur dank dem Torfabbauverbot wurden die restlichen 10 Prozent dieser wertvollen Ökosysteme nicht auch noch zerstört.,1,1,16/10_3377.txt,952,1068,16/10_3377.txt
"Kinder und Jugendliche sind jedoch nicht die Zielgruppe des nationalen Human-Biomonitoring-Programms, das der Bund umsetzen will.",0,1,48/21_3220.txt,1625,1754,48/21_3220.txt
Welcher Anteil an der Endenergie wird also durch die Verbrennung besagter biogener Abfälle erzeugt?,0,0,46/20_5014.txt,330,429,46/20_5014.txt
Als prioritärer Beurteilungspunkt gilt ein geregeltes und stabiles Familiensystem.,0,0,16/10_3444.txt,1424,1506,16/10_3444.txt
Die Schweiz und ihre Partnerstaaten könnten somit 2020 die länderbezogenen Berichte austauschen.,0,0,31/16_078.txt,2139,2235,31/16_078.txt
"Die Haftgestehungskosten im Asylbereich werden den Kantonen vollumfänglich abgegolten;2. dies gilt für die Vorbereitungs-, Durchsetzungs- und Ausschaffungshaft sowie für die Haft von Dublin-Fällen;3. im Gegenzug muss der Vollzug zwingend stattfinden, und die Fristen müssen eingehalten werden;4. die Überprüfung des Vollzuges findet durch den Bund statt;5. Vereinheitlichung der kantonalen Praxis beim Vollzug des Ausländer- und Asylgesetztes;6. Rekursverfahren gegen negative Asylentscheide dürfen nicht länger als ein Jahr dauern;7. Förderung des Vollzuges der Strafe im Herkunftsland;8. Verstärkung der Personenkontrollen in der Nähe von Grenzen und im Inland.",0,0,16/10_3066.txt,110,773,16/10_3066.txt
"Der Bundesrat wird beauftragt, einen Antrag zur Änderung des Bundesgesetzes über die politischen Rechte vorzulegen, wo durch Rechtsgrundlagen für Bundesbeiträge an die Kosten der Parteien bei Nationalratswahlen geschaffen werden.",0,0,87/No_bill_id_8455.txt,127,356,87/No_bill_id_8455.txt
Das Landschaftskonzept Schweiz widerspricht der gegenwärtigen Wirtschaftslage und läuft den Bemühungen des Bundesrates zur Revitalisierung der Wirtschaft und zur Deregulierung genau zuwider.,0,1,76/97_3308.txt,5293,5483,76/97_3308.txt
Wie wird die zeitnahe Erarbeitung eines Kataloges mit konkreten Massnamen sowie deren Umsetzung sichergestellt?5. Werden zur Analyse auch der Bericht Biodiversitätsfördernde Strukturen im Landwirtschaftsgebiet von SCNAT und andere Studien/Berichte konsultiert?,1,0,55/23_3416.txt,1774,2036,55/23_3416.txt
"Unterstände, Trockenplätze und Gesundheitskontrollen sind insbesondere bei der Alpsömmerung eine besondere Herausforderung, was zu tierschutzrelevanten Problematiken führen kann.",1,1,52/22_3952.txt,2114,2292,52/22_3952.txt
Die Schweiz wurde kürzlich im Rahmen eines Berichts von PEC zu diesem Thema befragt und scheint offenbar - wie auch andere Länder - die Dringlichkeit der Situation nicht zu erkennen.,0,0,16/10_3040.txt,2697,2879,16/10_3040.txt
"Die Ratifikation, also die rechtlich verbindliche Inkraftsetzung, soll erfolgen, wenn eine FZA-kompatible Lösung vorliegt.",0,0,31/16_027.txt,4311,4433,31/16_027.txt
"Im neuesten Sachstandbericht des Uno-Klimarates (IPCC) wurde der Stand des Wissens zum CO2-Budget der Welt bis 2050 und 2100 zusammengetragen, wasdas Erreichen verschiedener Erwärmungsziele bis 2100 erlaubt.",0,0,28/14_4268.txt,0,207,28/14_4268.txt
"Botschaft und Beschlussesentwurf vom 3. Mai 1989 (BB1 II, 295) über die Verlängerung des Bundesbeschlusses zum Atomgesetz.",0,0,87/No_bill_id_7700.txt,59,181,87/No_bill_id_7700.txt
"Botschaft vom 3. Dezember 2010 über die Förderung von Bildung, Forschung und Innovation im Jahr 2012",0,0,16/10_109.txt,0,100,16/10_109.txt
"Einen zentralen Wettbewerbsfaktor der Schweiz bilden leistungsfähige Verkehrsinfrastrukturen, welche im Güterverkehr ein unabdingbarer volkswirtschaftlicher Pfeiler für die Wirtschaft sind.",0,0,23/12_3781.txt,0,189,23/12_3781.txt
Antibiotikaresistenzen erarbeitet eine Expertengruppe Richtlinien zur Verschreibung von Antibiotika.,0,0,36/18_3089.txt,1423,1523,36/18_3089.txt
Laut Medienberichten haben in Kosovo die Prostitution (zumTeil Zwangsprostitution) und der Menschenhandel im Zusammenhang mit internationaler Truppenpräsenz stark zugenommen.1. Sind auch Schweizer involviert?2.,0,0,6/04_5119.txt,0,210,6/04_5119.txt
"Wäre es für die Medienvielfalt förderlich, wenn private Medienunternehmen die Eigenproduktionen der SRG-Mediathek kostenfrei verwenden, mit eigenen Recherchen anreichern und weiterverbreiten könnten?2. Würde ein Open-Content-Ansatz dazu führen, dass die Reichweite der gebührenfinanzierten Medienproduktionen auf neue Zielgruppen erhöht würde?3.",0,0,32/16_3892.txt,64,409,32/16_3892.txt
Mit welchen Kosten für den Bund müsste im letzteren Fall gerechnet,0,0,16/10_3725.txt,1476,1542,16/10_3725.txt
Luchse stossen in zahlreichen Regionen unseres Landes an die Grenze der der einheimischen Bevölkerung zumutbaren Dichte.,1,1,11/08_3175.txt,598,718,11/08_3175.txt
Werden Zuckerrüben nach den Anforderungen der biologischen Landwirtschaft oder der integrierten Produktion angebaut.,0,0,51/22_322.txt,2874,2990,51/22_322.txt
Die Förderung der wissenschaftlichen Forschung und Innovation ist gemäss,0,0,16/10_3362.txt,1225,1297,16/10_3362.txt
Die Förderung der wissenschaftlichen Forschung und Innovation ist gemäss,0,0,16/10_3362.txt,1225,1297,16/10_3362.txt
"Hat er auch die Absicht, die Schweizer Bewilligungspraxis für Exporte von besonderen militärischen Gütern mit der Praxis in anderen europäischen Ländern zu vergleichen?5.",0,0,16/10_1100.txt,1444,1614,16/10_1100.txt
"Trotz dem Einwand der Minderheit, dass damit entgegen dem Willen der Stimmbürger diverser Kantone entschieden werde, folgte die Ratsmehrheit der Kommission mit 23 zu 19 Stimmen.",0,0,8/05_453.txt,2413,2590,8/05_453.txt
Als Abschluss steht ein Lehrgangszertifikat in Aussicht.,0,0,16/10_3077.txt,403,459,16/10_3077.txt
"Der Bundesrat wird aufgefordert, im Rahmen seiner Möglichkeiten, rechtliche Rahmenbedingungen für Fairpay im Wald zu schaffen.",0,1,16/10_3188.txt,2149,2277,16/10_3188.txt
250/83.381 P Carobbio Liste der wichtigsten Medikamente.,0,0,65/83_381.txt,0,57,65/83_381.txt
Vor diesem Hintergrund bitte ich den Bundesrat um die Beantwortung folgender Fragen:1. Ist die Schaffung eines massiven Handelshemmnisses gegenüber der restlichen Welt nötig?2.,0,0,35/17_4021.txt,2769,2945,35/17_4021.txt
Fruchtfolgeflächen sind im Sinne von Artikel 6 Absatz 2 Buchstabe a RPG für die Landwirtschaft geeignete Flächen.,1,1,23/12_3525.txt,0,113,23/12_3525.txt
Millionen von Meeres- und Küstentieren und ein einzigartiges Ökosystem fallen dem Ölteppich zum Opfer.,1,1,16/10_3385.txt,388,490,16/10_3385.txt
Aber er hat die Leitlinien nicht mit Nachdruck umgesetzt.,0,0,16/10_3488.txt,933,990,16/10_3488.txt
"Welche Hinweise hat er, dass die Kantone ihren Beitrag zur Realisierung des Holznutzungspotenzials leisten können und wollen?9. Teilt er die Auffassung dass seine Waldpolitik 2020 ein realitätsfernes Lippenbekenntnis bei der Realisierung des Holznutzungspotenzials darstellt?10.",0,0,29/15_3286.txt,1659,1937,29/15_3286.txt
"Die gesetzlichen Bestimmungen betreffend die Agrotreibstoffe und deren Rohstoffe, die nicht aus Biogas oder Abfällen herrühren, sind wie folgt zu ergänzen: Unternehmen, die biogene Rohstoffe für die Anwendung im Verkehrssektor verarbeiten oder vermarkten, müssen nachweisen, dass:a. für die Rohstoffe in Ländern mit knapper Nahrungsmittelversorgung keine landwirtschaftlich nutzbaren Flächen beansprucht werden, die für die Nahrungsmittelproduktion benötigt werden;b.",0,0,15/09_499.txt,4130,4597,15/09_499.txt
"In einer Zeit, in der der Arbeitsmarkt von den Arbeitnehmerinnen und Arbeitnehmern grosse Mobilität abverlangt, ist es nützlich, die Lohnsituation in einer anderen Region oder in einem anderen Bereich zu kennen.",0,0,16/10_3151.txt,2188,2399,16/10_3151.txt
"Seit 1991 wurden mit insgesamt 13 Milliarden Dollar 3'566 Projekte in 165 Entwicklungs- und Transitionsländern in den Schwerpunktbereichen Klima, Biodiversität, internationale Gewässer, Bekämpfung von Wüstenbildung, Chemikalien und Abfall finanziert.",1,1,27/14_062.txt,3177,3427,27/14_062.txt
"Wie viele Renten werden jährlich aufgehoben, und wie viele Aufhebungen werden im Folgejahr wieder rückgängig gemacht?4. Welche negativen Auswirkungen haben solche Entscheide auf den Anstieg von Arzt-, Spital- und rechtlichen Konsultationen?5. Könnte die Eingliederung durch frühzeitig geplante Verfahren vereinfacht werden?",0,0,16/10_3687.txt,943,1266,16/10_3687.txt
Die Erhaltung der Gesamtwaldfläche in der Schweiz wird dabei nicht infrage gestellt.,1,1,15/09_474.txt,2438,2522,15/09_474.txt
Aufgrund der kantonalen Gesetzgebung in Bezug auf Taxis müssen auswärtige Anbieterinnen für den Transport von Kundinnen und Kunden in der Region Genf eine Bewilligung beantragen;,0,0,16/10_3314.txt,518,696,16/10_3314.txt
"Bäche und Flüsse müssen befreit, naturnah gestaltet, und revitalisiert werden.",1,1,7/05_3664.txt,1401,1479,7/05_3664.txt
"Doch diverse riesige Bauvorhaben, die schweizweit angekündigt worden sind, erwecken den Eindruck, dass jeder in seinem Eckchen macht, was er will.",0,0,36/18_3312.txt,304,450,36/18_3312.txt
Zu viele Unternehmen beteiligen sich nicht daran.,0,0,28/14_423.txt,2901,2950,28/14_423.txt
Wo immer möglich sollen Hochwasserprojekte mit einer Renaturierung des Fliessgewässers verbunden werden.,1,0,12/08_3943.txt,420,524,12/08_3943.txt
"Aufgrund der grossen Raumbean spruchung und der erheblichen Terrainveränderungen treten Konflikte mit dem Landschaftsund Naturschutz, aber auch mit der Landwirtschaft auf.",1,1,71/92_3542.txt,292,463,71/92_3542.txt
"Ist er überzeugt, dass mit der geplanten Verordnungsänderung tatsächlich mehr Sicherheit im Verkehr geschaffen wird?",0,0,16/10_3183.txt,812,928,16/10_3183.txt
"Betrieb und Finanzierung dieses Bauwerkes sind zudem so auszugestalten, dass sie die Grundsätze des bilateralen Landverkehrsabkommens nicht verletzen.",0,0,16/10_3779.txt,2185,2335,16/10_3779.txt
"Dazu kommen total drei Wochen, während denen beide Geleise gesperrt",0,0,16/10_3536.txt,525,592,16/10_3536.txt
"Er hat Anfang 2010, reagierend auf einen beträchtlichen und unbestrittenen Nachholbedarf, eine Resolution zum Bereich öffentlicher Verkehr in dieser internationalen Region verabschiedet.",0,0,16/10_3418.txt,1534,1720,16/10_3418.txt
"Sie zeigten laut Sipol B 2010 auf, dass der Zivildienst Beiträge zur Bewältigung der Folgen von natur- oder zivilisationsbedingten Katastrophen und Notlagen erbringen kann.",0,1,23/12_3933.txt,832,1006,23/12_3933.txt
1. Unterstützt der Bundesrat die Aufnahme Israels in die OECD?2.,0,0,16/10_3297.txt,0,64,16/10_3297.txt
33 Prozent aller Kurzzeitaufenthalter und 17 Prozent aller Daueraufenthalter aus der EU-10 wurden von der Schweizer Landwirtschaft rekrutiert.,0,0,16/10_3677.txt,645,787,16/10_3677.txt
Derzeit streift ein Forscherteam um den Biologen Raphael Arlettaz durch Weiden und Wälder in Mund (Gemeinde Naters).,1,1,42/19_5212.txt,0,116,42/19_5212.txt
"1. Anerkennt der Bundesrat die Notwendigkeit, die wirtschaftlich potente Grenzregion Südostschweiz/Liechtenstein mit rund 400 000 Menschen rasch durch zusätzliche IC-Halte in Sargans halbstündlich via Zürich mit der übrigen Schweiz zu vernetzen?2.",0,0,16/10_3690.txt,984,1231,16/10_3690.txt
An 50 (Nord) beziehungsweise 75 Tagen (Süd) betrug die Wartezeit sogar mehr als zwei Stunden.,0,0,16/10_3650.txt,990,1083,16/10_3650.txt
"umweltpolitische Beschlüsse, besonders im Bereich der Luftreinhaltung;",0,1,72/93_3578.txt,1707,1777,72/93_3578.txt
"Vertretung der sprachlichen MinderheitenDas Nationale Forschungsprogramm 56, Sprachenvielfalt und Sprachkompetenz in der Schweiz, und noch spezifischer der Schlussbericht über eine Studie zum Thema Mehrsprachigkeit in der Bundesverwaltung mit dem Titel Plurilinguisme de la Confédération.",0,0,16/10_3087.txt,1493,1784,16/10_3087.txt
"Privatpersonen sind die Einzigen, denen es möglich ist, TV zu schauen oder Radio zu hören.",0,0,16/10_3164.txt,182,272,16/10_3164.txt
"Privatpersonen sind die Einzigen, denen es möglich ist, TV zu schauen oder Radio zu hören.",0,0,16/10_3164.txt,182,272,16/10_3164.txt
Über einen dritten Luftraum im Jura verfügte die Luftwaffe bereits.,0,0,16/10_1075.txt,321,388,16/10_1075.txt
"Die Öffentlichkeit ist heute Trittbrettfahrerin der durch Waldeigentümer erbrachten Waldleistungen, weil faire rechtliche Rahmenbedingungen fehlen.",1,1,16/10_3188.txt,1536,1683,16/10_3188.txt
"Um ein Abtauchen der Betroffenen zu verhindern, müssen für eine Verlängerung der Mietvertrag und ein allfälliger Arbeitsvertrag vorgelegt werden.6.",0,0,16/10_3065.txt,575,722,16/10_3065.txt
Über diese Hintertüre ist auf kaltem Wege die vom Bundesrat in seinem Bericht geforderte flächendeckende und geräteunabhängige Gebühr bzw. Steuer bereits eingeführt.,0,0,16/10_3164.txt,1380,1545,16/10_3164.txt
"Beim deutschen Atomkraftwerk Philippsburg ist am 14. April 2016 während der ordentlichen Revision bekanntgeworden, dass diverse Sicherheitskontrollen nur vorgetäuscht wurden.",0,0,32/16_3306.txt,0,174,32/16_3306.txt
"Da es sich dabei um den Nachweis einer inneren Tatsache, nämlich des Kündigungsmotives, handelt, ist dieser Beweis naturgemäss sehr schwer zu führen.",0,0,77/98_440.txt,1319,1468,77/98_440.txt
Welche Schlussfolgerungen ergeben sich bezüglich der Gewährleistung der Forschungsfreiheit und der Verletzung geistigen Eigentums?5.,0,1,17/10_3924.txt,1806,1938,17/10_3924.txt
"Insgesamt haben sie eine Kosten sparende Wirkung in Bezug auf die Arbeitslosenversicherung, Krankenversicherung und Invalidenversicherung.",0,0,3/02_467.txt,994,1132,3/02_467.txt
244/89.727 M Grüne Fraktion Förderung des biologischen Landbaus (30. November 1989),0,0,87/No_bill_id_7977.txt,0,83,87/No_bill_id_7977.txt
"Der Vorschlag ist KMU-freundlich, denn der einstimmige Beschluss kann wohl praktisch nur in Familienunternehmen erreicht werden.",0,0,16/10_3689.txt,730,858,16/10_3689.txt
400/91.3062 P Carobbio Selbständigerwerbende mit gerin gem Einkommen.,0,0,70/91_3062.txt,0,70,70/91_3062.txt
"Die 88 Schweizerfranken wurden vom BVET berechnet, als der EUR-CHF-Kurs noch bei über 1,65 lag.",0,0,23/12_3945.txt,447,542,23/12_3945.txt
"Die Umsetzung dieses Entscheids führt zu einer Übergangsphase, die mit dem Einschub einer einjährigen Botschaft für 2012 überbrückt wird.",0,0,16/10_109.txt,5001,5138,16/10_109.txt
"Kann der Bundesrat Angaben machen über Mengen, Zusammensetzung und Aufenthaltsort der radioaktiven Materialien von Inhabern schweizerischer Atomanlagen?3. Gemäss Angaben des Bundesamtes für Energie (BFE) dürfen radioaktive Abfälle nicht nach Russland exportiert werden, radioaktive Materialien aber eventuell schon.",0,0,16/10_3107.txt,674,989,16/10_3107.txt
Bisherige vereinzelte Vogelgrippe-Fälle führten bei rund 50 Prozent der infizierten Personen zum Tod.,0,0,55/23_3409.txt,1285,1386,55/23_3409.txt
Von internationalen Labeln wie Unesco Weltnaturerbe oder dem mit der Revision des NHG geplanten nationalen Label Regionaler Naturpark erhoffen sich die Regionen neue wirtschaftliche Impulse.,1,1,5/04_3099.txt,1337,1531,5/04_3099.txt
